placeid,lat,lon,drogerie
ChIJmXnIVaOBdEcRMNVv_99wBP0,48.56837,13.981637,dm
ChIJvzRZfqCVc0cRjQSytU4KdWw,48.1941902,14.2473803,dm
ChIJYRS0ax-Tc0cRbiq2_lDfg0c,48.191275,14.1157124,other
ChIJG712TkqNc0cRy3WtsSGN35A,48.1842335,14.0272666,dm
ChIJcUc-2pwLc0cR_-pzL99hEew,48.5166934,14.5048984,dm
ChIJO7BJw6vzc0cRnptHOfyNyJ0,48.146118,13.973311,dm
ChIJ6VtQmZfyc0cRJdkw20XPQPU,48.15892,14.024007,dm
ChIJla4390qNc0cRgas8jehHGww,48.1833344,14.026285,dm
ChIJAQfty8zyc0cRiKpOUTWOvW8,48.1823589,14.0139896,dm
ChIJ6VtQmZfyc0cR81piKSZ4Rt4,48.1589556,14.0242268,dm
ChIJa1o4FNWZc0cRGIYAD91yAGw,48.3129614,14.2817682,dm
ChIJmZYt5_FIckcR3oncUpDYgU8,48.1230618,14.8730986,dm
ChIJQ2_xdvqXc0cRSqXRC51UE0Q,48.3000019,14.3190249,dm
ChIJa_U4btivc0cR4efaRsNdEOU,48.2738409,14.5818725,other
ChIJLVzADS66c0cRvagCHforIo8,48.2201776,14.446544,dm
ChIJ5XQbj0CWc0cRYe5-itrPA5I,48.2533102,14.2792878,dm
ChIJ72p4A_KVc0cR4-wjgglYax0,48.2154348,14.2760452,dm
ChIJvzRZfqCVc0cRjsoOTPv6OeY,48.19419,14.24738,dm
ChIJux4XAcG9c0cRgY6BwKAy4Ho,48.2411437,14.3340107,dm
ChIJu4elkvWWc0cRPlyM-cWjtVo,48.2577414,14.2544819,dm
ChIJwXTNS7ryc0cRBIFhZwtZqgY,48.1688383,14.0252591,other
ChIJV8d2gb7qc0cRHm0uSpFBirs,48.1381173,14.228811,other
ChIJ6SqLhimUc0cREk1GVA4CPZ8,48.2339314,14.2359527,dm
ChIJUTDb0R-Pc0cRDEHH5KyooY8,48.3027974,14.0314668,dm
ChIJ8608YwaLc0cR0jWoYMry_rc,48.2304119,13.9199289,other
ChIJwaTS3YmXc0cR6PNKdXtv2cI,48.3086981,14.3004702,other
ChIJr8PMQP7_ckcRqXaJ_Ix3lHU,48.4061357,14.8385078,other
ChIJ6xpAGYWWc0cR0YXHaWvL2MM,48.2439413,14.2365153,other
ChIJ4S473my3c0cRp625PLXwKug,48.1726673,14.5157213,other
ChIJ8ZKjLDWWc0cR4Uw21CbVs5k,48.269497,14.2921559,other
ChIJaYvVZo-xc0cR5zyvf1QFmyA,48.2373867,14.626005,dm
ChIJk4TJSPSxc0cRvatSr9PI5js,48.2491892,14.6369248,dm
ChIJBwvZY0mWc0cRw1-VPT2TkO8,48.2654748,14.2823795,dm
ChIJQcf1vrzyc0cRh9peeAd9_ds,48.1647958,14.0268309,dm
ChIJ34AhpD8bkUcR99NITakr_dI,47.991343,7.816315,dm
ChIJ2dwZ0Z4ckUcRL0EXyKjRf1c,47.9935277,7.8491063,other
ChIJe7Vq-VIbkUcRPGv0Tfbbomc,47.975104,7.828848,dm
ChIJP03uHhwTkUcRnbQDa11eEww,48.04275,7.58655,dm
ChIJlZ_Lp1iwkUcRiyDujP9Va7Q,47.626548,7.67664,dm
ChIJq6Rx0nAckUcR5jJK0mzxeFc,48.022428,7.85804,dm
ChIJn7DN8J0ckUcRihEY6OKowDg,47.997209,7.844942,dm
ChIJSZXuoKYckUcRs7fuLwZCuD8,47.9853266,7.8472954,other
ChIJa0w8RuASkUcRNYG02Z2t8wY,48.027332,7.586655,other
ChIJy6xjzJ4ckUcRiulrTHlCLIU,47.994527,7.849736,dm
ChIJ9dlIUsofkUcRuQ7YStVsBpc,48.087608,7.945281,dm
ChIJ_X7FhdofkUcRG8yyQx9p6Ms,48.093627,7.960234,dm
ChIJJQJQqXYbkUcRrw9uOdntrLs,48.0058813,7.8273151,dm
ChIJhW22xBoJkUcRt7EoKH811WY,47.8755671,7.6559934,dm
ChIJCTtT0OygkUcRk1uEpSIl8zU,47.81082,7.56649,dm
ChIJxeotrsEckUcR4LniuuEot9c,47.987014,7.868649,dm
ChIJhdtXHz8PkUcRmaNXTFzPrJc,47.91805,7.69822,dm
ChIJBxlPy54ckUcRRWoTG3UIZOo,47.9945954,7.8499676,other
ChIJc6AuXBsGkUcRxbNE4r6WP-k,47.88914,7.72387,dm
ChIJjThqkmqnkUcRPgClo01ft4c,47.8087463,7.6241764,other
ChIJ-fbCWZ8ckUcRk8YuHFs_cYc,47.991492,7.848037,dm
ChIJ2yeys5sckUcRRN2zB7QsG70,47.9975672,7.8536556,other
ChIJ18xraBOnkUcRHZBgVbB3zPM,47.80581,7.6289201,other
ChIJWx48mFS6kUcRNzvOsP1YYKc,47.626704,7.599085,dm
ChIJU1ecGwr_kEcRen3e09BetsU,47.8299433,7.9455,other
ChIJteGZ_R-ykUcRvSnyvChF_c0,47.641334,7.747686,dm
ChIJef30E7xNkEcRwq3XWDBd3kY,47.6257671,7.904584,other
ChIJM2D5ffKwkUcRAh9hgJQqrl8,47.61639,7.6706,other
ChIJLaZOnWoPkUcRo08dY5PTMIE,47.92144,7.7041001,other
ChIJFT8h-TEbkUcRDtLGaKjFG-A,47.9795397,7.8035405,other
ChIJW-I5iqkbkUcRIjY3iRSqUqk,48.01551,7.80703,other
ChIJQwforZ4ckUcRQb4ryTkhUzs,47.9955797,7.8499606,other
ChIJnS9AwkQbkUcRcM8AKRnU-M0,47.98603,7.82788,other
ChIJGa5YwJsckUcRtr7Xu558gSE,47.997104,7.852434,dm
ChIJZ82dlGqnkUcRUQgD2u9V6XY,47.8089963,7.6242763,other
ChIJH9ff33AckUcRPCqgoE9eQzM,48.0228181,7.8593712,other
ChIJV6ESCj4dkUcRjxHvDslVyRY,47.98608,7.90888,other
ChIJd0A0w1GhkUcR5datk4rj0sY,47.7602877,7.577812,dm
ChIJsyAGedAfkUcR3rJxnoN2HcE,48.0931087,7.959742,other
ChIJHYjR9UO7kUcRVyRBjckRr4c,47.656933,7.574918,other
ChIJuyQLdvOxkUcRH1omWAop8UA,47.64346,7.74014,other
ChIJA_GgsJiykUcR1LkdST2bxEY,47.64983,7.82051,other
ChIJfVbuAaKykUcRfK1xonXThqk,47.65029,7.82201,other
ChIJlbzTOvvwkEcRu-t6K4YYGe4,47.9010608,8.152026,other
ChIJlbzTOvvwkEcRGIuNlX8EmnU,47.9010608,8.152026,other
ChIJ3WLm3j59mkcR-nYatUDMuxI,47.762454,8.838436,dm
ChIJiwnB1HCWkEcRfkepyTGFuy4,48.0597,8.45999,other
ChIJBbPPJT99mkcRtQVpq8fPmp0,47.76163,8.83898,other
ChIJq0WzS-ZhmkcR71xT_jMO2mI,47.737649,8.97146,other
ChIJ90zEVEd9mkcRnRxZxFG0P6c,47.7595435,8.8389603,other
ChIJU_QCjh33mkcRK0VB8En0Mck,47.660414,9.173985,dm
ChIJXYwD2wR5kEcRMrENlnbF-Q0,47.64978,8.568373,dm
ChIJpZl4KJ-YkEcR2dg0xc0SazM,48.071354,8.627948,dm
ChIJvzqRqc1nkEcRk_s_tIuFLJY,47.6353479,8.2758704,other
ChIJMfTcuR3pkEcRrWDgrfIBM_I,48.05183,8.20563,other
ChIJqYlWDm6XkEcR_dU9OSxpqgg,48.0315162,8.5270876,dm
ChIJ-V-vu-P1nEcR3McalTo5df8,47.8509255,9.0104464,other
ChIJZTAnIRqQkEcRxDc23ABW0mA,47.930655,8.494938,dm
ChIJUz5gNGiQkEcRjEih9HcCOYU,47.95255,8.49715,other
ChIJA6JLFWd_kEcRDx5KMUMv-yg,47.6972981,8.6329315,other
ChIJsezvyQt0mkcRiu2Ixku8jko,47.995557,8.8292687,other
ChIJ7zfmORigkEcRmOXCEC0xnPM,48.075797,8.734393,dm
ChIJCXLMhfQ-mkcR3ukxLSHKjbE,48.086236,9.215579,other
ChIJcZYoH-ZhmkcRWphKeZJ1EDQ,47.73943,8.971056,dm
ChIJ9Tjv8x6YkEcRhC44Sqp_W1M,48.063284,8.558275,dm
ChIJL_myrXeWkEcRjLk8xpAJuho,48.059969,8.456058,dm
ChIJfWcR1lD2mkcRro4Y8RCn3jI,47.679451,9.170191,dm
ChIJCdgYKWWHmkcRJ-4dpoRKu88,47.736009,8.787816,dm
ChIJs3TIZlN9mkcRCLcKMHrCs5Q,47.744419,8.850725,dm
ChIJdc0EXeuXkEcRHiP_Fj4HfpY,48.0629166,8.5346156,other
ChIJG31NxGuQkEcRYo0mUr0Etos,47.948979,8.498543,other
ChIJNz9zqWNqmkcRxnAa8Ixr1s4,47.994572,9.115932,dm
ChIJyfdJWhz3mkcRbROBfwdAZes,47.6598817,9.175766,other
ChIJ46K4W7FCkEcRzAsmfTxQ3Qc,47.622703,8.209437,dm
ChIJ-VOk4_j2mkcRQ4WePvtcQjI,47.6718769,9.1684893,dm
ChIJk7VXWT99mkcR-0Tc-ar3UyU,47.7601255,8.8379537,other
ChIJ7bjIz6L2mkcRrez4sufmmpk,47.6551858,9.1335831,other
ChIJ5wg-sjh9mkcR7emqe5V8-ng,47.7603983,8.8394934,dm
ChIJf0n03dGGmkcR1X1MAKi06es,47.697735,8.746623,dm
ChIJc2AqNPM-mkcR91B0t7JL6Jo,48.0882191,9.2216627,dm
ChIJ2UEvOKuLkEcRSXrthC02Hls,47.8179974,8.3371521,other
ChIJhxYPxjlZmkcRB5YQtuDALHE,47.770177,9.172841,dm
ChIJV26QT_6HmkcRXSmX-fM-6cY,47.736107,8.847971,dm
ChIJv3Tey8xemkcREq-YZ1DiArE,47.7677913,9.1576866,other
ChIJNXfk_PQ-mkcRHTxDDiHMvaM,48.0869946,9.2153262,other
ChIJTcMlb2pZmkcRJvTbX8PRhzY,47.7751969,9.1874427,other
ChIJ03rpkx73mkcR_0YyYkXRReE,47.6576322,9.176429,other
ChIJVZfStK5CkEcRipROQ1LnnyQ,47.623273,8.218627,dm
ChIJwUDHEwN0mkcRYWBrLbEz4bA,47.984142,8.818253,other
ChIJETXJsrChkEcR5uesDkDLu58,48.0943476,8.7013205,other
ChIJe9z1cZ-YkEcRVESzHmJsKnw,48.07163,8.63006,other
ChIJqaFhGuL2mkcRBsxBlhGj8W0,47.6594913,9.1717851,other
ChIJk2UWL3eWkEcRCOSWjF7zPDg,48.054905,8.448898,other
ChIJ2fVKXWd_kEcRM6b5OgK-4DU,47.696648,8.6329013,other
ChIJ-4TJDmB_kEcRPsWfY32lU1A,47.6959035,8.639229,other
ChIJwxmNTW1_kEcRIVm0i83ECyk,47.706362,8.619132,other
ChIJ2wmzkeaBmkcRL0_xwGcXKUE,47.6908035,8.6470529,other
ChIJ0fm4T3d8kEcRAtGXPyF1Z94,47.6903241,8.5042868,other
ChIJBbUMtElEmkcRi6t8_nQSawo,47.9247862,9.2502556,other
ChIJXb-yBwN0mkcRQXaE6Sry_ys,47.98342,8.81859,other
ChIJ_U4Cj1n0mkcRd2Qy1sFrjfE,47.6693888,9.0824152,other
ChIJPTjUTyH3mkcRyB9hXvb6PRA,47.6492866,9.1749423,other
ChIJ5RYy-7FCkEcRJRnRjzma0nM,47.62226,8.2138,other
ChIJd0Hj3lyHmkcRXe_9Y-3hvcU,47.7360859,8.7726572,other
ChIJWQL17rFCkEcR2fI2ohi5vPY,47.6225286,8.2132086,other
ChIJqYvkh7FCkEcRDoCxBf0bd30,47.62293,8.2122001,other
ChIJ0xB6wMhikEcRCd5TzVosgXw,47.7457435,8.44788,other
ChIJseOjHz71mkcRC5R0yoneafI,47.698829,9.0612102,other
ChIJw93KvXSLmkcRhKjb9GXWy3M,47.6679752,8.9823732,other
ChIJsVMuJ5qFmkcRAqYeY9ApwUs,47.632275,8.7993759,other
ChIJA4iqqib3mkcRVM-C1Xw5XXc,47.6487518,9.1755888,other
ChIJB0khnx33mkcRn5j0IWh10Ko,47.6609237,9.1747776,other
ChIJX8R7RL1gCEERF0n35eriRL8,47.8502979,9.0091691,other
ChIJPTz3cLyvm0cRf85VTyo44Jg,47.8060576,9.6409258,other
ChIJ786M2vwAm0cRDHq6jUFgPAk,47.65159,9.48081,other
ChIJcYT_zejJm0cR12o_G06Fsj4,48.00406,9.6583477,other
ChIJ30aHxTWDm0cRtagY5schBxY,47.697963,10.043171,dm
ChIJ8yYA_mjCm0cRdTaxt4TloCI,48.0752647,9.946533,other
ChIJfaxoCmzym0cRdIpBZx6GciI,48.0033432,10.1686146,dm
ChIJxwWIJfKQm0cRpwAzKD6YCQI,47.8254617,10.0229742,other
ChIJrfnH7JzFm0cRV3JxJ_sTvug,48.0978073,9.7871662,other
ChIJJ4uicx6vm0cR_VC93gR_rto,47.7818905,9.6142573,other
ChIJV_wSWfjym0cRMejBznrJS54,47.984015,10.182089,dm
ChIJT333ZO22m0cRTsdVUC7gYzc,47.9431711,9.6452625,other
ChIJw3GHxuaum0cRdi4YaNUeKxc,47.7427623,9.6066585,dm
ChIJaxhjbBe-m0cRZ3UfDwqUxxM,47.9085151,9.8960263,other
ChIJbW2hd_KQm0cRR_uG_z5799g,47.82462,10.01998,dm
ChIJ_5wyM465m0cRbZYPNs6cVsI,47.91436,9.74398,other
ChIJ0-fjheHym0cRlurVqBidEK0,47.972208,10.184164,dm
ChIJXW4kKO_Jm0cRnNLV7TN2uQI,48.0050027,9.6573402,other
ChIJwWm7_bevm0cRjgi0hNhjQQI,47.814511,9.636803,dm
ChIJDwl_L_KQm0cRZFXa6IZ3wpM,47.826856,10.02147,other
ChIJu7h52QpVmkcR7YoretfWBLU,47.7163652,9.3932562,dm
ChIJzbO2wJMAm0cR6cFK04vFDgk,47.6709545,9.4920679,dm
ChIJteEF03U1mkcRWC25j3sCk1A,48.0214201,9.4952868,other
ChIJ373E7TODm0cRUyOlCv-sT5o,47.69426,10.04188,other
ChIJIQxhKxF5nEcROyZxHK2uUxk,47.721319,10.314904,other
ChIJGdu3YQV5nEcR2R0rPs8bJg4,47.726802,10.314751,dm
ChIJ2TK2OxB5nEcRwfZI3oqgJi4,47.72437,10.31609,other
ChIJi0ZwLOKum0cRVou65cILjKk,47.7821756,9.6107591,other
ChIJIQxhKxF5nEcRt2c2x5IhKFs,47.724236,10.315523,dm
ChIJZQCugTKgm0cRg0Kl0gH3EkI,47.6968174,9.823026,dm
ChIJ9ZGyWYifm0cRHDu5j7ZgAyY,47.6863388,9.8351428,other
ChIJT6Whd9dVmkcRFY_Ah_Uvw8s,47.72978,9.34865,other
ChIJ-RsLHKRVmkcRoHFmwt_E1V8,47.7218993,9.3860852,other
ChIJw-vt2zk4mkcRhkQF-1bRRvc,48.049359,9.3297336,other
ChIJ2TK2OxB5nEcRa22LR21eo7E,47.72437,10.3160901,other
ChIJxcqIzRB5nEcRssG336suLl8,47.720687,10.314778,dm
ChIJ6e_bzmiOm0cRh9n72jIGbbo,47.8561136,10.1306274,other
ChIJu-CtG4rym0cRgASESkgabIg,47.9878678,10.1615443,other
ChIJX3v3C_nym0cRFz7CIWO1tjc,47.98337,10.1821001,other
ChIJRwPG8XA1mkcRex2LyS5lJi0,48.01734,9.5002301,other
ChIJCyOjf-Gum0cRVhdiMHLOWyc,47.7819283,9.6101222,other
ChIJ373E7TODm0cRk04DXD5KXog,47.69426,10.04188,other
ChIJp8Q7ySJJmkcRpAEVwKDduP4,47.954026,9.3815447,other
ChIJz_JO5-qpm0cRsyr9WgqbwmE,47.700488,9.558006,other
ChIJVQqS8z8jnEcRigh__z_b5Cg,48.0630473,10.8647652,other
ChIJNUmHy2NrnEcRIk0gNPA8lEI,47.88107,10.61845,other
ChIJqVu1ZR1GnEcR93k6Nzt0HOg,47.8127594,10.8972491,other
ChIJ8R2FlXxLnEcRtgstAzNwhks,47.7900228,11.0538274,other
ChIJ08yepGojnEcRhUHtQOUITa0,48.063613,10.866312,dm
ChIJmQAA7tXYnUcRCKYn9xiyvoY,48.099917,11.527794,dm
ChIJ896I8z8jnEcROhbk0IuOR4I,48.06474,10.865891,other
ChIJjzwY1OLenUcR2rmppm4BvdY,48.0927771,11.5694641,other
ChIJW1-HyCnQnUcRuBtxSW7n-J8,47.998483,11.343664,dm
ChIJOdnElhnZnUcRs0GPhkGo_fc,48.09427,11.49902,dm
ChIJo5XvijOunUcRMWKCYNV4eC4,47.6765157,11.2010674,other
ChIJH7IthSQPnEcRXwqOQCGQAJQ,48.04717,10.49002,other
ChIJx_N-PArZnUcRUcmOvJVRFhA,48.088401,11.478009,dm
ChIJD8nieGNrnEcRyhuHzPyAYkk,47.8792,10.62018,other
ChIJj_u3DgxGnEcR58f5jMaTGkI,47.80843,10.875826,dm
ChIJ01HI5hoPnEcR6L1daxSTaG8,48.045659,10.507031,dm
ChIJQym5ra4jnEcRR_bEI6suOow,48.0902619,10.8569878,dm
ChIJi3bcX6DGnUcRGUtSFuTt9Ms,47.9070927,11.4323108,dm
ChIJ30afGQsXnEcRm4x_gY5MvF0,48.036051,10.721433,other
ChIJ528A9IHPnUcRJ_DA4fecC2g,47.95631,11.36368,other
ChIJXXJXxU6UnUcR4j7GzpEbafg,47.76083,11.5600901,other
ChIJGbU_oijEnUcR-tHmoPgZ9j4,47.91354,11.4173701,other
ChIJr6DkpLYRnEcR02zk-3lmmZ4,48.0229548,10.5971479,other
ChIJPajiGpcRnEcROEks_k7_qnY,48.00603,10.5950801,other
ChIJTQT4k7YRnEcRWz9XkjY1Yj8,48.02363,10.59684,other
ChIJYxE8d1EjnEcRGrAvv-kpkeA,48.0486607,10.8762126,other
ChIJx1dvrma1nUcRIQLEE_FTB-g,47.8506662,11.1512518,dm
ChIJnQaNc2q1nUcRMC36BKSOUV4,47.846167,11.155588,other
ChIJL4INyEPUnUcRA_VddnFaoyE,48.1060074,11.2913381,other
ChIJcewJGSnQnUcR3YVfYahviF8,48.0007099,11.3441216,other
ChIJyYY2lhvUnUcRRUJysec4asY,48.09405,11.31273,other
ChIJuazbdyrZnUcR_O091mZDUGA,48.0991726,11.5287197,other
ChIJI_TozZYRnEcRk6FSnXNqQrE,48.00472,10.59309,other
ChIJGQLlExaynUcRjqBQj5Cz1Ko,47.7153197,11.151235,other
ChIJD8nieGNrnEcR1VucZ_-G8Vs,47.8792,10.6201801,other
ChIJNUmHy2NrnEcRZRFAtiQWyfk,47.88107,10.6184501,other
ChIJQ5v4o27ZnUcR_LdoBEBb6Lg,48.07764,11.49005,other
ChIJMx7C09esnUcR053VDGWwEX0,47.66524,11.0565,other
ChIJrQ4W9eK7nUcRIhG6AeZrwWU,47.7523867,11.3758371,other
ChIJxy4rrk6UnUcRIMsfRfbGp6I,47.7608234,11.558489,other
ChIJWeEwsE6UnUcRvIkj_Aq46LM,47.7608459,11.5585814,other
ChIJoRUrnmavnUcRMNlPrBQw9Dc,47.63347,11.23193,other
ChIJa4ud6oHfnUcR8yIEFw3Xruw,48.128494,11.5992318,other
ChIJZTqTXgJDdkcR7NCEfYAffNQ,47.67697,12.46834,other
ChIJVbmfSdd6dkcReedIaxQILnI,47.86855,12.64629,other
ChIJT-r97HbgnUcRrfRfWtGo5q4,48.10012,11.643062,dm
ChIJOethvsiOnUcRn7cL6MtSNpk,47.6910555,11.77177,other
ChIJMyUbKw_enUcRIwSMB8bECjI,48.056872,11.604912,dm
ChIJoyLUl7gddkcRL0ZYiCWiLt0,47.8692896,12.0006229,dm
ChIJoypE1v0bdkcRetfnTvOuf8E,47.844727,12.065186,dm
ChIJmT0zSx8TdkcRjPbgZgQPc3s,47.847206,12.348732,dm
ChIJ72Ubn8DgnUcRiZlKpPifb_Y,48.0631703,11.6498225,other
ChIJN7jJP0MHdkcRePEPKMPc76U,48.06138,12.17305,dm
ChIJA1SCS2TinUcRJJfHp4oJBwg,48.099558,11.788148,dm
ChIJVb6WXYsHdkcRyf3-QGlknaE,48.06149,12.23005,other
ChIJ-0QDCj93dkcRcPetS6k6Xpg,47.961292,12.611744,dm
ChIJz1x4vzFldkcR4lsCsUoLxWY,47.85469,12.631355,dm
ChIJp453QMMbdkcRmMPyIQ2zQ68,47.850038,12.092536,dm
ChIJ906CdOISdkcR_KU7Ld_dX1g,47.85367,12.34444,other
ChIJWazH6KbfnUcRLQ1GnL1PYcw,48.105992,11.604295,dm
ChIJi1RtUhT-nUcR5CU8ndokAPM,48.076749,11.970342,other
ChIJ0UnHGDBfCEERHWKdfJETzS0,47.91836,12.29352,dm
ChIJqUG8Nv0NdkcRFLO_hQ-q7Ew,47.9074798,12.2991996,other
ChIJB6l7pjuhmUcREaPeNoECwdI,47.8481,12.0763,other
ChIJE7gMQ78ddkcRjOQIYetL0bA,47.868866,12.000828,other
ChIJPyhm4MWOnUcRF0TiYaZB5LY,47.688776,11.767636,dm
ChIJM-i2u2aOnUcRT0QLje6GgzU,47.7021707,11.727979,other
ChIJH9N9L4DunUcROnpZJ5xCawY,47.881294,11.703012,dm
ChIJrU4k3HTgnUcRKICfBMANhI0,48.106324,11.645949,dm
ChIJPSboa6XgnUcRDeF38757uJ0,48.059744,11.6327631,dm
ChIJsVuQKR_enUcR_2q87X3KeXo,48.067219,11.61808,dm
ChIJEZ_EstB6dkcRVr-gDWmpdm0,47.8689596,12.6458848,other
ChIJf4mpuefgnUcRbwueXusw6_0,48.06679,11.6663001,other
ChIJFUNScjcadkcRm4ox3AV1NXI,47.8532256,12.1265863,other
ChIJsVVqseMSdkcRghXkRILUpZs,47.8555879,12.3452567,other
ChIJC_lo_Dn9nUcRSUe3-ZfbTiw,48.08109,11.85555,dm
ChIJ4WLD-av0nUcRzK8evIDzbr4,47.7916728,11.8316437,other
ChIJoSFAZ7ZmdkcRwNdS5egkemQ,47.7611177,12.6490601,other
ChIJB0qczd92dkcRkT-6A3HI_n0,47.9663797,12.5862024,other
ChIJASOVDJ5pdkcRvdh0zkn0h5M,47.75834,12.464,other
ChIJHXR4xiXmnUcRpr9vkIyHhGs,47.97188,11.65365,other
ChIJ6eRLz3COnUcRe0o1qZhusxk,47.7119264,11.7255272,other
ChIJH5HY9DYadkcRH-FEeNlm2P4,47.8538867,12.1233509,other
ChIJX-5a32OQdkcRqg1xQo6NeVQ,47.7993963,13.0441397,dm
ChIJ1wcuJQGQdkcRtE-HR7Oloy8,47.815515,13.008416,dm
ChIJ6w3nAfGQdkcRUG4Q9aCAlUs,47.785965,13.052287,dm
ChIJ5WdotHSFdkcRcgqVIRQCrvY,47.843498,12.969472,other
ChIJM2wTa2iMdkcR-8SINqCMp0E,47.7241603,12.8784124,other
ChIJ5cHt6V2hdkcR93YzPaz32cU,47.868046,13.32501,dm
ChIJ9UE2AaUCdEcRX2y3EYRUJ6g,47.9291023,13.504623,dm
ChIJVb-KuiOddkcRTHXWnT_DC20,47.9372375,13.08273,dm
ChIJY8CAvQ6cdkcRaxgjEHa-NNE,47.892062,13.127273,dm
ChIJLVEZ0i0CdEcRc-gGr7t_ib0,47.9463043,13.5944261,other
ChIJM7bXImOQdkcRA3nfYTqe1gM,47.8030867,13.0463598,dm
ChIJiUjp6pYGdEcRHQB2mUfUtW8,48.0078454,13.6537502,dm
ChIJNYlG_SCddkcRQLW7yWsnbzQ,47.9333756,13.0801781,dm
ChIJu_NLStmbdkcR69hhj3gY9Fo,47.8601657,13.1257075,dm
ChIJzcZW7AQEdEcRkpuWawmexMw,47.9958883,13.6209772,dm
ChIJUYdPfumQdkcRvzUPqoxkbuA,47.7864454,13.0660032,dm
ChIJecqbucCQdkcRtlx2SPdifDk,47.789604,13.076475,dm
ChIJa06C5-kGdEcRYnChxqtmSjw,48.0025813,13.6677085,dm
ChIJ54p3oXmBdkcRGCteIgkLaZ0,47.943564,12.9427529,dm
ChIJZ_ELWmD-c0cR7fMc_xL9U2s,47.9266,13.790578,dm
ChIJSRtkGAuQdkcRSFhf-5FRsyk,47.813475,13.026781,dm
ChIJTRW4O4OQdkcRCf43AQmVSrM,47.8086113,13.065374,dm
ChIJbxwzu5eadkcRdTn0IhbpC2c,47.8277737,13.0367006,dm
ChIJvYLe-UL5c0cRdLz1hdg2W0g,47.9816212,13.8238483,other
ChIJO8PCeniQdkcRWSwdrbdicwo,47.8144456,13.0450636,dm
ChIJi4XHfcCQdkcR3tidV3Wz3jA,47.7906775,13.0741114,dm
ChIJdwWSVGOQdkcRyoLHzgs1Sk8,47.8040716,13.0442308,dm
ChIJ__eWf-mQdkcRzEFRqSTAvEg,47.7865146,13.0660756,dm
ChIJ6w3nAfGQdkcRBAwlO9Mup90,47.7859694,13.0524061,dm
ChIJDw5kxt6QdkcRdayBMFI-ERY,47.7748688,13.0698826,dm
ChIJOz_sh96QdkcRmksE5qA2FzE,47.774431,13.068236,dm
ChIJh0B4gmqQdkcR83ZGGMxxxbI,47.7967302,13.0235352,dm
ChIJweMIAAAIdEcRaZB4A_8bpGA,48.0512507,13.7655883,dm
ChIJ4dbHedmPdkcRBCEro8eCBGs,47.7936819,12.9865521,dm
ChIJ6TN7Vfn3c0cRhkvc9p2NEZo,48.0553726,13.7749498,other
ChIJM1dMF_yUdkcRgtxRcpM8uVA,47.682466,13.095998,dm
ChIJXZ4QvDFNcUcR3Vfg0M397dA,47.7190382,13.6118551,dm
ChIJUag0ugGVdkcRTyfL14RVqX8,47.6849132,13.1047254,dm
ChIJ840KZCFNcUcR-GBw0L2BmLg,47.7112054,13.6219821,dm
ChIJ1471rNZkCEERY1teTavozz4,47.731519,12.882585,dm
ChIJEZ6Ax96QdkcRT7gXsojGzmA,47.7747833,13.0694448,other
ChIJcQbwQyp7CEEREzHUkyZsXXw,47.724273,12.879008,dm
ChIJwUAHawGkdkcR9NdnipcfWw8,47.8556344,13.3499141,dm
ChIJP9al3NiQdkcR9sy9uvdzPYw,47.7732028,13.0713791,other
ChIJBbVVMnSYdkcR8wDQkixd_Yw,47.8189095,13.2156181,dm
ChIJUVKk8tyydkcRcPdohX5ui7U,47.7199531,13.5804561,dm
ChIJY_jupkX5c0cRys7ib3WlHb8,47.975562,13.8203361,dm
ChIJR1cxc2uFdkcR5Jad_qgqZCc,47.8396134,12.9819603,other
ChIJAwId1yNNcUcRpRHSUBLoBKo,47.7113501,13.6223168,other
ChIJgXOm9IGTdkcRHmHoVw3tLIQ,47.69497,13.04745,other
ChIJWV5LoJPsdkcRe0iUCvNfs3k,47.63263,13.0016,other
ChIJXflyrFogdEcRk53ctkz001o,47.9807324,13.2549323,dm
ChIJ2XgaoXSQdkcRrnWT6vyOgJI,47.8113598,13.0289518,dm
ChIJYRPI9vfFc0cRrOeqHAV-A1U,48.040091,14.4196602,other
ChIJfYUvQbLIc0cR5SLoY_pSfXE,48.0510517,14.4426894,other
ChIJ50ajrV3Pc0cRu81bLeBiqao,48.0318705,14.4262797,other
ChIJ1chAG1fPc0cRgsP0NGWy2YY,48.0414163,14.4261374,dm
ChIJ_0No8ffFc0cRYH9gajSWkK4,48.039977,14.4195124,dm
ChIJm39wQgHGc0cRkQYUmEBoxAc,48.054329,14.422815,dm
ChIJLSTq23bEc0cRowzWbkytgBc,48.0365898,14.3142703,dm
ChIJw_5pSYnFc0cRfyid89zG88A,48.025751,14.4070971,other
ChIJx-8zXX3Cc0cR4jepkcQsh5Y,48.036974,14.210386,dm
ChIJ3SF1bxnpc0cRnzPv8y8nJfs,48.0534719,14.1297434,other
ChIJ2QGOIlQwckcRruOJcaRho-c,47.9603894,14.7738863,dm
ChIJmWGR0ivec0cRJYCYphzajQs,47.890103,14.1268946,dm
ChIJqy2NzfTDc0cRq6Xbmq83yuE,48.0443379,14.3088572,other
ChIJi6rGJkHLc0cRCgCpVApvlm8,48.0419806,14.6217146,dm
ChIJa2r4ainec0cRuZP5M8Gje0Q,47.8917144,14.1297589,dm
ChIJ2Zt_bPL6c0cRHaEZeBZ4bIo,48.0083481,13.9211854,dm
ChIJqy2NzfTDc0cRL-7C7i4OuZA,48.0443379,14.3088572,other
